Rank,Hand,Hand Type,Has Joker,Win %,Loss %,Tie %,Wins,Losses,Ties,Total Matchups
8753,Qd Js Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8754,Qd Jh Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8755,Qd Jh Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8756,Qd Jh Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8757,Qd Jh Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8758,Qd Jd Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8759,Qd Jd Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8760,Qd Jd Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8761,Qd Jd Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8762,Qd Jc Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8763,Qd Jc Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8764,Qd Jc Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8765,Qd Jc Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8766,Qc Js Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8767,Qc Js Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8768,Qc Js Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8769,Qc Js Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8770,Qc Jh Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8771,Qc Jh Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8772,Qc Jh Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8773,Qc Jh Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8774,Qc Jd Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8775,Qc Jd Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8776,Qc Jd Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8777,Qc Jd Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8778,Qc Jc Ts Th Td,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8779,Qc Jc Ts Th Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8780,Qc Jc Ts Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8781,Qc Jc Th Td Tc,Three of a Kind,No,51.85,48.15,0.00,2265,2103,0,4368
8782,As Ah Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8783,As Ah Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8784,As Ah Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8785,As Ah Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8786,As Ah Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8787,As Ah Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8788,As Ah Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8789,As Ah Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8790,As Ah Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8791,As Ah Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8792,As Ah Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8793,As Ah Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8794,As Ah Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8795,As Ah Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8796,As Ah Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8797,As Ah Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8798,As Ah Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8799,As Ah Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8800,As Ah Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8801,As Ah Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8802,As Ah Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8803,As Ah Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8804,As Ah Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8805,As Ah Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8806,As Ad Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8807,As Ad Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8808,As Ad Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8809,As Ad Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8810,As Ad Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8811,As Ad Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8812,As Ad Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8813,As Ad Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8814,As Ad Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8815,As Ad Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8816,As Ad Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8817,As Ad Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8818,As Ad Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8819,As Ad Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8820,As Ad Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8821,As Ad Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8822,As Ad Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8823,As Ad Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8824,As Ad Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8825,As Ad Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8826,As Ad Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8827,As Ad Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8828,As Ad Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8829,As Ad Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8830,As Ac Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8831,As Ac Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8832,As Ac Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8833,As Ac Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8834,As Ac Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8835,As Ac Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8836,As Ac Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8837,As Ac Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8838,As Ac Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8839,As Ac Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8840,As Ac Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8841,As Ac Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8842,As Ac Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8843,As Ac Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8844,As Ac Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8845,As Ac Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8846,As Ac Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8847,As Ac Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8848,As Ac Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8849,As Ac Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8850,As Ac Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8851,As Ac Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8852,As Ac Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8853,As Ac Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8854,Ah Ad Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8855,Ah Ad Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8856,Ah Ad Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8857,Ah Ad Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8858,Ah Ad Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8859,Ah Ad Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8860,Ah Ad Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8861,Ah Ad Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8862,Ah Ad Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8863,Ah Ad Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8864,Ah Ad Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8865,Ah Ad Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8866,Ah Ad Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8867,Ah Ad Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8868,Ah Ad Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8869,Ah Ad Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8870,Ah Ad Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8871,Ah Ad Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8872,Ah Ad Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8873,Ah Ad Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8874,Ah Ad Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8875,Ah Ad Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8876,Ah Ad Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8877,Ah Ad Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8878,Ah Ac Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8879,Ah Ac Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8880,Ah Ac Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8881,Ah Ac Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8882,Ah Ac Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8883,Ah Ac Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8884,Ah Ac Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8885,Ah Ac Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8886,Ah Ac Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8887,Ah Ac Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8888,Ah Ac Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8889,Ah Ac Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8890,Ah Ac Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8891,Ah Ac Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8892,Ah Ac Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8893,Ah Ac Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8894,Ah Ac Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8895,Ah Ac Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8896,Ah Ac Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8897,Ah Ac Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8898,Ah Ac Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8899,Ah Ac Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8900,Ah Ac Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8901,Ah Ac Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8902,Ad Ac Ks Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8903,Ad Ac Ks Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8904,Ad Ac Ks Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8905,Ad Ac Ks Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8906,Ad Ac Ks Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8907,Ad Ac Ks Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8908,Ad Ac Kh Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8909,Ad Ac Kh Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8910,Ad Ac Kh Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8911,Ad Ac Kh Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8912,Ad Ac Kh Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8913,Ad Ac Kh Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8914,Ad Ac Kd Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8915,Ad Ac Kd Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8916,Ad Ac Kd Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8917,Ad Ac Kd Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8918,Ad Ac Kd Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8919,Ad Ac Kd Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8920,Ad Ac Kc Qs Qh,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8921,Ad Ac Kc Qs Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8922,Ad Ac Kc Qs Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8923,Ad Ac Kc Qh Qd,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8924,Ad Ac Kc Qh Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8925,Ad Ac Kc Qd Qc,Two Pair,No,51.51,48.42,0.07,2250,2115,3,4368
8926,As Ah Qs Qh Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8927,As Ah Qs Qh Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8928,As Ah Qs Qh Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8929,As Ah Qs Qh Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8930,As Ah Qs Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8931,As Ah Qs Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8932,As Ah Qs Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8933,As Ah Qs Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8934,As Ah Qs Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8935,As Ah Qs Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8936,As Ah Qs Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8937,As Ah Qs Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8938,As Ah Qh Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8939,As Ah Qh Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8940,As Ah Qh Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8941,As Ah Qh Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8942,As Ah Qh Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8943,As Ah Qh Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8944,As Ah Qh Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8945,As Ah Qh Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8946,As Ah Qd Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8947,As Ah Qd Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8948,As Ah Qd Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8949,As Ah Qd Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8950,As Ad Qs Qh Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8951,As Ad Qs Qh Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8952,As Ad Qs Qh Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8953,As Ad Qs Qh Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8954,As Ad Qs Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8955,As Ad Qs Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8956,As Ad Qs Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8957,As Ad Qs Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8958,As Ad Qs Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8959,As Ad Qs Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8960,As Ad Qs Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8961,As Ad Qs Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8962,As Ad Qh Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8963,As Ad Qh Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8964,As Ad Qh Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8965,As Ad Qh Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8966,As Ad Qh Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8967,As Ad Qh Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8968,As Ad Qh Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8969,As Ad Qh Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8970,As Ad Qd Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8971,As Ad Qd Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8972,As Ad Qd Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8973,As Ad Qd Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8974,As Ac Qs Qh Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8975,As Ac Qs Qh Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8976,As Ac Qs Qh Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8977,As Ac Qs Qh Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8978,As Ac Qs Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8979,As Ac Qs Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8980,As Ac Qs Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8981,As Ac Qs Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8982,As Ac Qs Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8983,As Ac Qs Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8984,As Ac Qs Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8985,As Ac Qs Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8986,As Ac Qh Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8987,As Ac Qh Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8988,As Ac Qh Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8989,As Ac Qh Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8990,As Ac Qh Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8991,As Ac Qh Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8992,As Ac Qh Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8993,As Ac Qh Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8994,As Ac Qd Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8995,As Ac Qd Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8996,As Ac Qd Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8997,As Ac Qd Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8998,Ah Ad Qs Qh Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
8999,Ah Ad Qs Qh Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9000,Ah Ad Qs Qh Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9001,Ah Ad Qs Qh Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9002,Ah Ad Qs Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9003,Ah Ad Qs Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9004,Ah Ad Qs Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9005,Ah Ad Qs Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9006,Ah Ad Qs Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9007,Ah Ad Qs Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9008,Ah Ad Qs Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9009,Ah Ad Qs Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9010,Ah Ad Qh Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9011,Ah Ad Qh Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9012,Ah Ad Qh Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9013,Ah Ad Qh Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9014,Ah Ad Qh Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9015,Ah Ad Qh Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9016,Ah Ad Qh Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9017,Ah Ad Qh Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9018,Ah Ad Qd Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9019,Ah Ad Qd Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9020,Ah Ad Qd Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9021,Ah Ad Qd Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9022,Ah Ac Qs Qh Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9023,Ah Ac Qs Qh Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9024,Ah Ac Qs Qh Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9025,Ah Ac Qs Qh Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9026,Ah Ac Qs Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9027,Ah Ac Qs Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9028,Ah Ac Qs Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9029,Ah Ac Qs Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9030,Ah Ac Qs Qc Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9031,Ah Ac Qs Qc Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9032,Ah Ac Qs Qc Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9033,Ah Ac Qs Qc Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9034,Ah Ac Qh Qd Js,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9035,Ah Ac Qh Qd Jh,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9036,Ah Ac Qh Qd Jd,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
9037,Ah Ac Qh Qd Jc,Two Pair,No,50.87,49.06,0.07,2222,2143,3,4368
